id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1249026467075416068,"RT @aravosis: Trump’s Coronavirus deaths are already at 4,715 Benghazis.",Gabbytwincities,Sat Apr 11 17:28:10 +0000 2020,0,0,593,355,en,None
1249026467255799810,"RT @leonalexm: El señor que murió por Covid-19 en Caracas no viajó en 1 año, no se contagió en el exterior, se enfermó aquí en Vzla y NO sa…",YamilethFajard2,Sat Apr 11 17:28:10 +0000 2020,0,0,115,141,es,None
id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1249026928427720704,"100,000 deaths worldwide, as coronavirus pandemic continues to rage #COVID19
https://t.co/qHU3uAq5ya",ANCALERTS,Sat Apr 11 17:30:00 +0000 2020,0,0,775,4909490,en,None
1249026928473968640,"No, doctors are not refusing to treat older people with coronavirus – they are having difficult conversations https://t.co/WWa43EVt3e",IndyVoices,Sat Apr 11 17:30:00 +0000 2020,0,0,1957,72294,en,None
1249026928515919873,"RT @ChismosaLena: look 4G or 5G, this coronavirus can’t take out a real g. ya feel me? https://t.co/STZwna8g3N",MarkAntonyF,Sat Apr 11 17:30:00 +0000 2020,0,0,465,170,en,None
1249026928499027968,"Una mascarilla de usar y tirar, 14 euros: estafa y delirio con un producto de máxima necesidad en tiempos del… https://t.co/yS2wJgH4Zh",elindepcom,Sat Apr 11 17:30:00 +0000 2020,0,0,1185,81752,es,None
1249026928553660418,Aterrizan dos nuevos aviones procedentes de China cargados de material sanitario para la Comunitat Valenciana. https://t.co/5QVmnlfaZl,epmediterraneo,Sat Apr 11 17:30:00 +0000 2020,0,0,559,20997,es,None
1249026928528330752,"Apple y Google se alían para hacer seguimiento de datos por COVID-19 | #TecnologíaGV 

https://t.co/j8Or0wcldq",globovision,Sat Apr 11 17:30:00 +0000 2020,0,0,408,4987874,es,None
1249026928499032064,Cinco gráficos interactivos para entender la situación actual de la pandemia en el mundo https://t.co/utBdprlJOQ,AgenciaTelam,Sat Apr 11 17:30:00 +0000 2020,0,0,187,627144,es,None
1249026928549355521,"Trump leaves trail of unmet promises in coronavirus response
https://t.co/2dqBo5dorE",FOXBaltimore,Sat Apr 11 17:30:00 +0000 2020,0,0,1357,163524,en,None
1249026928541151232,"RT @MirrorCeleb: Madonna devastated as cousin and two friends die in one day amid coronavirus outbreak
https://t.co/CZnjN3CmvE",sebaleyton,Sat Apr 11 17:30:00 +0000 2020,0,0,1147,1667,en,None
1249026928511614977,#ExpressExplained | The Royal Observatory in Belgium has observed a 30-50 per cent fall in levels of ambient seismi… https://t.co/xQ2BEOniTs,ieexplained,Sat Apr 11 17:30:00 +0000 2020,0,0,22,11240,en,None
1249026928436101120,Residents across the Dudley borough have been showing their appreciation for bin crews by leaving messages and pict… https://t.co/Imu87kIhOr,ExpressandStar,Sat Apr 11 17:30:00 +0000 2020,0,0,3903,150999,en,None
1249026928549470208,#Saudi Arabia Reports 382 New #Coronavirus Cases https://t.co/zzpPc9Hy6Q,aawsat_eng,Sat Apr 11 17:30:00 +0000 2020,0,0,4,141149,en,None
1249026928486445056,"""La alteración de los ecosistemas por las industrias que se supone que nos alimentan está ciertamente en la raíz de… https://t.co/uRnEPzfLPw",Traficantes_Ed,Sat Apr 11 17:30:00 +0000 2020,0,0,1225,11808,es,None
1249026928603852800,"RT @_audreyanthony: Hey guys, so I’m tested positive for COVID-19 and would gladly appreciate if y’all could help circulated this info arou…",tkahkahkah,Sat Apr 11 17:30:00 +0000 2020,0,0,296,500,en,None
1249026928473862145,Covid-19 can be transmitted through contact with an object that an infected person has touched - and some people ar… https://t.co/XIK93YrL1d,thebridportnews,Sat Apr 11 17:30:00 +0000 2020,0,0,727,5910,en,None
id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1249028587778453504,"RT @MattOswaltVA: ""Sir, that's an ingenious way to avoid getting the Coronavirus.""

""Coronavirus?"" https://t.co/blKwhOa6Z0",Demonoid55,Sat Apr 11 17:36:35 +0000 2020,0,0,377,752,en,None
id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1249028883078426628,"RT @atrupar: Trump says he doesn't think a massive testing protocol will be necessary because ""people are not going to go to the hospital,…",bethbeauvais1,Sat Apr 11 17:37:46 +0000 2020,0,0,2627,1272,en,None
1249028883195674624,"RT @billmaher: China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But…",rvanweel,Sat Apr 11 17:37:46 +0000 2020,0,0,107,25,en,None
1249028883287953408,"RT @sexyjaay1: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashApp, App…",Hilaree_Jordan,Sat Apr 11 17:37:46 +0000 2020,0,0,84,23,en,None
1249028883250380806,"RT @ForcesNews: Twin brothers, one a soldier and the other a surgeon, have both played a role in the battle to set up and run London’s temp…",feargalthecat,Sat Apr 11 17:37:46 +0000 2020,0,0,1122,1711,en,None
1249028883338473473,"Coronavirus fight is a marathon not a sprint, top British doctor says https://t.co/U0dovfZdYj",keliwu1963,Sat Apr 11 17:37:46 +0000 2020,0,0,81,27,en,Chile
id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1249029487012057088,"RT @OwenJones84: Millions of pounds have been cut from women's refuges over the last decade, and in 2017-18, an estimated 21,084 referrals…",RedBadger4,Sat Apr 11 17:40:10 +0000 2020,0,0,628,233,en,None
1249029487121125379,"RT @DineshDSouza: Of course it’s true to say the US #Coronavirus death toll surpassed that of Italy. True, but meaningless, since we are co…",MedFree31,Sat Apr 11 17:40:10 +0000 2020,0,0,196,44,en,None
1249029487087345664,"@LambaAlka @AMISHDEVGAN she is right, people like you in media are more dangerous than COVID-19. We can be quaranti… https://t.co/xAqezdYMlz",Aliasrar001,Sat Apr 11 17:40:10 +0000 2020,0,0,176,24,en,India
id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1249029497615265795,RT @sosgatosmurcia: Bishop y Hicks os desean #FelizFinde comiendo chuches en su caja de cartón favorita! Vamos a por otra semana para vence…,Gra89317831,Sat Apr 11 17:40:12 +0000 2020,0,0,226,192,es,None
id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1249029599520055296,RT @WendyFry_: Nurses &amp; doctors at Hospital General in Tijuana &amp; IMSS-20 say the local hospitals are already full &amp; overwhelmed with corona…,_cmjf,Sat Apr 11 17:40:37 +0000 2020,0,0,133,273,en,None
1249029599620730880,RT @neeratanden: Stop what you are doing and read this story. Then share it with all your friends and family. Then remind them about it thr…,mcamm123,Sat Apr 11 17:40:37 +0000 2020,0,0,818,193,en,None
1249029599553437696,RT @SkyNews: Police on the streets of the Indian state of Nagaland sang hymns as residents remained under lockdown because of the #coronavi…,iSarang_,Sat Apr 11 17:40:37 +0000 2020,0,0,721,1007,en,None
1249029599641522176,RT @WajahatAli: 4 reasons coronavirus is hitting black communities so hard https://t.co/NaJhwFqEfx,netbacker,Sat Apr 11 17:40:37 +0000 2020,0,0,4700,3772,en,None
1249029599641702400,"More than 500,000 in US infected with coronavirus https://t.co/imjY8VZ5Sx",Mp3Faaji,Sat Apr 11 17:40:37 +0000 2020,0,0,484,750,en,None
1249029599742263297,"RT @ObservadBinario: #BIN Italia ya ""pisa"" casi los 20.000 fallecidos por #coronavirus (19.468), mientras el mundo se aproxima a los 2 MILL…",abrilragde,Sat Apr 11 17:40:37 +0000 2020,0,0,1107,684,es,None
1249029599775854592,"RT @CondonesTino: Buenos días, nuestra recomendación del día para prevenir el coronavirus: https://t.co/6XQnkRd0NC",vichentedc,Sat Apr 11 17:40:37 +0000 2020,0,0,4338,757,es,None
1249029599792640000,RT @mlothianmclean: Wrote an op-ed for indy100 on how intrusive and unlawful policing isn't new - we're just hearing about it more because…,JonWooders,Sat Apr 11 17:40:37 +0000 2020,0,0,2494,518,en,None
id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1249030802136064000,RT @ibkonteh: Coronavirus: who will be winners and losers in new world order? https://t.co/WOVrWSd8D2,Emo_Kerry,Sat Apr 11 17:45:23 +0000 2020,0,0,339,914,en,None
1249030802198978560,"RT @DineshDSouza: Of course it’s true to say the US #Coronavirus death toll surpassed that of Italy. True, but meaningless, since we are co…",JimSaldivar4,Sat Apr 11 17:45:23 +0000 2020,0,0,24,56,en,None
